    @RELATION PDE_UI-3.4.1-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,1,0,0,3,2,7,8,2,5,0,0,0,0,0,4,0,0,3,4,0,0,1,12,17,8,14,1,1,3,0,3,0,42,3,0,27,7,12,17,8,14,1,1,3,0,3,0,42,3,0,27,7,false
    0,0,0,0,0,0,0,0,1,0,0,8,5,16,15,7,13,0,0,0,0,0,6,0,0,6,9,0,0,1,26,34,16,18,1,3,6,0,5,0,69,11,0,47,7,26,34,16,18,1,3,6,0,5,0,69,11,0,47,7,false
    0.044586,1,2,1,0.0332226,0.0410256,10,8,3,4,4,52,10,19,29,18,37,0.125,0.223108,56,28,2,14,0.223108,56,4,5,0,0,1,195,301,13,17,4,2,19,0,15,2,66,124,0,47,11,195,301,13,17,4,2,19,0,15,2,66,124,0,47,11,false
    0,0,0,0,0,0,0,0,0,0,0,5,2,4,6,5,10,0,0,0,0,0,6,0,0,5,8,0,0,1,18,25,12,14,1,2,5,0,5,2,46,5,0,38,12,18,25,12,14,1,2,5,0,5,2,46,5,0,38,12,false
    0,0,0,0,0,0,0,0,1,0,0,6,5,13,11,6,11,0,0,0,0,0,5,0,0,6,9,0,0,1,23,30,16,17,1,2,5,0,4,0,68,10,0,46,7,23,30,16,17,1,2,5,0,4,0,68,10,0,46,7,false
    0,0,0,0,0,0,0,0,3,2,2,12,8,13,14,13,21,0.25,0.210526,12,8,2,6,0.210526,12,4,5,0,0,1,45,65,10,16,1,1,8,0,7,1,55,23,0,39,10,45,65,10,16,1,1,8,0,7,1,55,23,0,39,10,false
    0,0,0,0,0,0,0,0,1,0,0,3,2,7,9,3,6,0,0.0769231,1,0,0,4,0.0769231,1,5,8,1,1,1,12,17,12,12,1,0,3,0,3,1,44,3,0,36,11,12,17,12,12,1,0,3,0,3,1,44,3,0,36,11,false
    0,0,0,0,0,0,0,0,5,4,4,25,7,26,41,6,27,0.4,0.25,31,24,8,12,0.25,31,3,6,2,17,2,93,146,9,9,7,8,21,0,19,6,31,37,0,24,7,93,146,9,9,7,8,21,0,19,6,31,37,0,24,7,false
    0,0,0,0,0,0,0,0,1,5,4,72,4,22,69,5,33,0.0526316,0.0714286,16,4,1,18,0.0714286,16,2,3,3,5,1,208,249,7,13,5,12,28,0,18,6,39,134,0,24,7,208,249,7,13,5,12,28,0,18,6,39,134,0,24,7,false
    0,0,0,0,0,0,0,0,2,0,0,6,4,7,14,2,8,0.285714,0.2,6,6,2,5,0.2,6,2,3,0,0,1,24,40,5,3,3,2,6,0,6,0,17,7,0,12,1,24,40,5,3,3,2,6,0,6,0,17,7,0,12,1,false
    0,0,0,0,0,0,0,0,1,2,2,17,4,21,38,9,17,0,0.0877193,5,0,0,9,0.0877193,5,3,4,2,2,1,52,64,9,15,2,2,8,0,8,2,47,31,0,32,9,52,64,9,15,2,2,8,0,8,2,47,31,0,32,9,false
    0.264151,1,8,2,0.183333,0.216867,22,18,4,3,3,25,10,14,26,18,29,0.1,0.160377,17,10,1,9,0.160377,17,5,8,0,0,1,89,120,15,15,1,1,11,0,9,0,66,53,0,45,7,89,120,15,15,1,1,11,0,9,0,66,53,0,45,7,false
    0.369231,1,8,2,0.311927,0.340909,34,30,1,4,2,25,5,10,23,14,24,0,0.0707071,7,0,0,11,0.0707071,7,3,4,0,0,1,92,109,8,15,1,2,10,0,10,4,49,60,0,34,11,92,109,8,15,1,2,10,0,10,4,49,60,0,34,11,false
    0,0,0,0,0,0,0,0,6,3,2,16,4,7,16,10,20,0.2,0.157895,9,9,2,8,0.157895,9,5,8,0,0,1,48,70,15,15,1,1,10,0,9,0,65,25,0,45,7,48,70,15,15,1,1,10,0,9,0,65,25,0,45,7,false
    0,0,0,0,0,0,0,0,1,2,2,15,4,12,34,12,22,0,0.0377358,2,0,0,10,0.0377358,2,4,7,8,9,1,51,65,11,12,2,3,10,0,9,3,41,24,0,33,10,51,65,11,12,2,3,10,0,9,3,41,24,0,33,10,false
    0,0,0,0,0,0,0,0,10,0,0,21,9,1,1,19,40,1,0.5,68,67,22,0,0.5,68,5,14,0,0,2,68,156,67,46,1,8,21,0,21,2,137,23,51,109,17,68,156,67,46,1,8,21,0,21,2,137,23,51,109,17,false
    0,0,0,0,0,0,0,0,1,2,2,18,6,1,1,3,15,1,0.442308,46,41,13,0,0.442308,46,7,17,0,0,2,58,116,69,48,2,7,12,0,12,3,136,28,51,108,22,58,116,69,48,2,7,12,0,12,3,136,28,51,108,22,false
    0,0,0,0,0,0,0,0,1,0,0,9,6,1,1,3,12,1,0.52381,33,32,10,0,0.52381,33,7,17,0,0,2,30,71,68,46,1,5,9,0,9,2,133,9,51,105,21,30,71,68,46,1,5,9,0,9,2,133,9,51,105,21,false
    0,0,0,0,0,0,0,0,2,0,0,9,8,1,1,6,15,1,0.515625,33,31,10,0,0.515625,33,6,15,0,0,2,31,71,67,42,1,5,9,0,9,1,125,10,51,97,16,31,71,67,42,1,5,9,0,9,1,125,10,51,97,16,false
    0,0,0,0,0,0,0,0,1,0,0,7,6,1,1,3,10,1,0.510204,25,25,8,0,0.510204,25,5,14,0,0,2,24,54,67,41,1,4,7,0,7,1,122,7,51,94,16,24,54,67,41,1,4,7,0,7,1,122,7,51,94,16,false
    0.134831,1,8,2,0.0615385,0.0858896,20,14,2,12,2,60,31,1,1,17,45,1,0.453608,132,102,15,0,0.447458,132,2,3,0,0,2,159,320,1,0,1,0,28,0,14,0,31,87,0,16,0,163,325,21,24,2,0,29,0,15,0,105,88,7,71,10,false
    0,0,0,0,0,0,0,0,1,2,2,17,6,1,1,15,24,1,0.381818,42,34,4,0,0.381818,42,2,2,0,0,1,68,121,8,12,2,3,9,0,3,1,33,40,0,14,3,68,121,8,12,2,3,9,0,3,1,33,40,0,14,3,false
    0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,3,5,1,0.384615,10,10,3,0,0.384615,10,3,5,0,0,1,16,28,12,5,2,0,2,0,2,0,17,3,4,17,4,16,28,12,5,2,0,2,0,2,0,17,3,4,17,4,false
    0,0,0,0,0,0,0,0,0,0,0,10,9,1,1,5,15,1,0.507463,34,34,11,0,0.507463,34,6,15,0,0,2,33,75,67,43,1,6,10,0,10,3,126,10,51,98,18,33,75,67,43,1,6,10,0,10,3,126,10,51,98,18,false
    0,0,0,0,0,0,0,0,9,0,0,33,12,1,1,21,54,1,0.502392,105,103,34,0,0.502392,105,6,16,0,0,2,104,240,67,52,1,15,33,0,33,8,149,35,51,121,23,104,240,67,52,1,15,33,0,33,8,149,35,51,121,23,false
    0,0,0,0,0,0,0,0,2,1,1,8,11,12,26,5,11,1,0.431034,25,23,4,0,0.431034,25,5,10,0,0,2,33,66,17,13,3,3,6,0,3,0,50,14,0,45,6,33,66,17,13,3,3,6,0,3,0,50,14,0,45,6,false
    0,0,0,0,0,0,0,0,3,0,0,11,9,12,11,7,18,1,0.589041,43,38,11,0,0.589041,43,4,12,10,12,3,30,82,66,40,1,6,11,0,10,1,119,7,51,91,15,30,82,66,40,1,6,11,0,10,1,119,7,51,91,15,false
    0,0,0,0,0,0,0,0,1,0,0,7,6,1,1,3,10,1,0.510204,25,25,8,0,0.510204,25,5,14,0,0,2,24,54,67,41,1,4,7,0,7,1,122,7,51,94,16,24,54,67,41,1,4,7,0,7,1,122,7,51,94,16,false
    0,0,0,0,0,0,0,0,2,0,0,9,8,1,1,6,15,1,0.507937,32,31,10,0,0.507937,32,6,15,0,0,2,31,70,67,42,1,5,9,0,9,1,125,10,51,97,16,31,70,67,42,1,5,9,0,9,1,125,10,51,97,16,false
    0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,6,14,1,0.534483,31,28,9,0,0.534483,31,6,15,0,0,2,27,64,67,42,1,5,8,0,8,2,124,8,51,96,17,27,64,67,42,1,5,8,0,8,2,124,8,51,96,17,false
    0,0,0,0,0,0,0,0,0,0,0,9,6,2,2,5,14,1,0.516129,32,32,10,0,0.516129,32,6,15,2,2,2,30,69,67,44,1,4,9,0,9,4,128,9,51,100,19,30,69,67,44,1,4,9,0,9,4,128,9,51,100,19,false
    0,0,0,0,0,0,0,0,0,0,0,12,9,3,5,8,20,1,0.518519,42,40,13,0,0.518519,42,6,16,0,0,2,39,91,67,44,1,7,12,0,12,4,128,12,51,100,19,39,91,67,44,1,7,12,0,12,4,128,12,51,100,19,false
    0,0,0,0,0,0,0,0,3,0,0,11,5,6,5,3,13,0.909091,0.547945,40,40,10,1,0.547945,40,5,10,0,0,1,33,75,39,46,1,4,10,0,10,2,133,10,23,104,16,33,75,39,46,1,4,10,0,10,2,133,10,23,104,16,false
    0,0,0,0,0,0,0,0,3,2,2,17,8,8,7,11,23,0.923077,0.495327,53,53,12,1,0.495327,53,5,10,0,0,1,54,110,39,47,1,5,12,0,12,3,135,23,23,106,17,54,110,39,47,1,5,12,0,12,3,135,23,23,106,17,false
    0,0,0,0,0,0,0,0,3,0,0,10,5,6,5,3,12,0.888889,0.558824,38,37,8,1,0.558824,38,5,10,0,0,1,30,66,39,46,1,4,9,0,8,1,132,9,23,102,15,30,66,39,46,1,4,9,0,8,1,132,9,23,102,15,false
    0,0,0,0,0,0,0,0,1,1,1,17,10,6,7,7,19,0.875,0.372093,32,27,7,1,0.372093,32,2,2,0,0,2,54,85,1,0,1,0,12,0,7,0,16,22,0,10,0,54,85,1,0,1,0,12,0,7,0,16,22,0,10,0,false
    0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,4,7,0.5,0.518519,14,14,1,1,0.518519,14,2,2,0,0,1,13,23,7,11,1,2,3,0,1,0,27,4,0,12,2,13,23,7,11,1,2,3,0,1,0,27,4,0,12,2,false
    0,0,0,0,0,0,0,0,2,1,1,9,7,19,18,4,10,0.75,0.428571,24,23,3,1,0.428571,24,5,9,0,0,1,32,56,17,13,3,3,6,0,3,0,50,12,0,45,6,32,56,17,13,3,3,6,0,3,0,50,12,0,45,6,false
    0.176471,1,4,1,0.0989011,0.129032,18,12,3,3,3,35,7,20,33,12,33,0.8,0.443114,74,67,16,4,0.443114,74,4,9,5,5,2,93,182,38,44,1,10,21,0,19,0,128,43,23,99,14,93,182,38,44,1,10,21,0,19,0,128,43,23,99,14,false
    0,0,0,0,0,0,0,0,4,0,0,7,4,4,3,2,9,0.875,0.528302,28,28,7,1,0.528302,28,5,10,0,0,1,25,51,39,44,1,2,7,0,7,0,129,8,23,100,14,25,51,39,44,1,2,7,0,7,0,129,8,23,100,14,false
    0,0,0,0,0,0,0,0,3,1,1,13,5,11,10,3,13,0.909091,0.493827,40,40,10,1,0.493827,40,5,10,0,0,1,41,83,39,46,1,4,10,0,10,2,133,15,23,104,16,41,83,39,46,1,4,10,0,10,2,133,15,23,104,16,false
    0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,2,3,1,0.6,9,7,2,0,0.6,9,3,5,1,1,1,6,14,19,24,1,0,1,0,1,0,73,1,7,54,10,6,14,19,24,1,0,1,0,1,0,73,1,7,54,10,false
    0,0,0,0,0,0,0,0,1,0,0,5,3,5,5,2,7,0.666667,0.428571,12,12,4,2,0.428571,12,6,14,0,0,2,16,33,19,23,0,2,5,0,5,1,68,4,0,63,9,16,33,19,23,0,2,5,0,5,1,68,4,0,63,9,false
    0,0,0,0,0,0,0,0,0,1,1,22,4,1,0,2,9,0.857143,0.387097,36,24,6,1,0.387097,36,5,14,0,0,2,57,92,36,50,1,4,7,0,6,3,143,35,18,115,21,57,92,36,50,1,4,7,0,6,3,143,35,18,115,21,false
    0,0,0,0,0,0,0,0,1,0,0,21,5,8,11,18,39,0.954545,0.513514,76,68,21,1,0.513514,76,4,11,0,0,3,72,170,27,45,3,9,21,0,21,8,124,24,9,98,22,72,170,27,45,3,9,21,0,21,8,124,24,9,98,22,false
    0.0865747,1,8,2,0.0580357,0.0779221,26,24,4,4,4,92,18,10,4,29,64,0.823529,0.271226,115,86,28,6,0.271226,115,4,12,2,2,2,309,448,32,47,2,12,35,0,33,5,137,218,15,109,18,309,448,32,47,2,12,35,0,33,5,137,218,15,109,18,false
    0.668966,4,17,4,0.450704,0.575758,64,57,1,4,4,28,9,1,1,31,40,0.8,0.220472,28,24,4,1,0.220472,28,1,1,0,0,1,99,142,8,10,3,5,9,0,4,0,28,63,0,14,2,99,142,8,10,3,5,9,0,4,0,28,63,0,14,2,false
    0,0,0,0,0,0,0,0,3,5,4,27,23,3,5,17,29,0.583333,0.257812,33,21,7,5,0.257812,33,2,3,0,0,2,95,131,1,0,1,0,12,0,11,0,12,59,0,11,0,95,131,1,0,1,0,12,0,11,0,12,59,0,11,0,false
    0,0,0,0,0,0,0,0,3,3,3,37,13,7,4,25,39,0.933333,0.333333,53,42,14,1,0.333333,53,5,12,0,0,2,106,172,30,44,2,6,14,0,14,3,122,69,12,96,16,106,172,30,44,2,6,14,0,14,3,122,69,12,96,16,false
    0,0,0,0,0,0,0,0,1,2,1,26,14,3,0,18,30,0.923077,0.370968,46,36,12,1,0.370968,46,5,13,0,0,2,78,132,29,42,2,5,12,0,12,3,119,50,11,93,16,78,132,29,42,2,5,12,0,12,3,119,50,11,93,16,false
    0,0,0,0,0,0,0,0,3,1,1,18,8,7,2,8,20,0.923077,0.463158,44,37,12,1,0.463158,44,4,11,0,0,2,51,104,26,39,1,4,12,0,12,3,113,24,10,87,16,51,104,26,39,1,4,12,0,12,3,113,24,10,87,16,true
    0,0,0,0,0,0,0,0,1,2,2,31,6,2,2,11,25,0.8,0.385135,57,36,12,3,0.385135,57,4,13,0,0,2,91,144,41,39,1,3,14,0,14,5,118,52,25,92,19,91,144,41,39,1,3,14,0,14,5,118,52,25,92,19,false
    0,0,0,0,0,0,0,0,1,4,4,50,8,3,2,24,42,0.789474,0.288557,58,45,15,4,0.288557,58,4,10,0,0,2,143,210,30,39,1,4,18,0,18,5,120,98,14,94,18,143,210,30,39,1,4,18,0,18,5,120,98,14,94,18,false
    0,0,0,0,0,0,0,0,1,0,0,5,3,8,6,2,7,0.666667,0.428571,12,12,4,2,0.428571,12,6,14,0,0,2,16,34,19,23,0,2,5,0,5,1,68,4,0,63,9,16,34,19,23,0,2,5,0,5,1,68,4,0,63,9,false
    0,0,0,0,0,0,0,0,4,2,2,28,21,17,44,12,30,0.5625,0.293651,37,33,9,7,0.293651,37,5,12,2,2,2,89,141,19,22,5,10,18,0,15,2,66,38,0,61,9,89,141,19,22,5,10,18,0,15,2,66,38,0,61,9,false
    0,0,0,0,0,0,0,0,1,1,1,6,3,2,0,2,6,0.5,0.357143,10,9,2,2,0.357143,10,5,14,0,0,2,18,33,34,48,1,2,4,0,3,1,140,7,16,112,19,18,33,34,48,1,2,4,0,3,1,140,7,16,112,19,false
    0,0,0,0,0,0,0,0,8,2,2,56,17,18,108,25,57,0.807692,0.437736,116,96,21,5,0.437736,116,3,8,6,10,3,149,294,23,36,4,12,32,0,25,4,104,69,8,78,14,149,294,23,36,4,12,32,0,25,4,104,69,8,78,14,false
    0,0,0,0,0,0,0,0,2,1,1,8,6,2,0,10,17,0.875,0.381818,21,21,7,1,0.381818,21,4,10,2,2,2,34,64,25,39,1,3,7,0,7,0,111,19,9,85,14,34,64,25,39,1,3,7,0,7,0,111,19,9,85,14,false
    0.282752,7,35,7,0.292517,0.295082,129,108,2,6,4,114,8,3,3,25,47,0,0.115663,48,0,0,6,0.115663,48,3,3,0,0,1,367,441,5,8,2,8,22,0,5,0,23,266,0,6,0,367,441,5,8,2,8,22,0,5,0,23,266,0,6,0,false
    0,0,0,0,0,0,0,0,1,0,0,7,5,9,5,4,11,1,0.609375,39,39,8,0,0.609375,39,6,11,0,0,1,25,64,38,49,1,3,7,0,7,2,141,8,21,113,18,25,64,38,49,1,3,7,0,7,2,141,8,21,113,18,false
    0,0,0,0,0,0,0,0,1,0,0,7,5,5,4,3,10,0.875,0.59322,35,33,7,1,0.59322,35,5,10,0,0,1,24,57,37,45,1,4,7,0,7,1,125,7,21,97,15,24,57,37,45,1,4,7,0,7,1,125,7,21,97,15,false
    0,0,0,0,0,0,0,0,1,1,1,18,9,6,8,8,21,1,0.508621,59,53,9,0,0.508621,59,2,2,0,0,2,57,127,1,0,1,0,13,0,8,0,17,23,0,11,0,57,127,1,0,1,0,13,0,8,0,17,23,0,11,0,false
    0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,4,7,1,0.5,13,13,2,0,0.5,13,2,2,0,0,1,13,27,7,11,1,2,3,0,1,0,27,4,0,12,2,13,27,7,11,1,2,3,0,1,0,27,4,0,12,2,false
    0.514852,1,2,1,0.155844,0.272727,12,9,1,1,1,9,6,6,5,5,13,0.888889,0.576923,45,39,8,1,0.576923,45,5,10,0,0,1,33,77,37,45,1,4,8,0,8,1,126,12,21,98,15,33,77,37,45,1,4,8,0,8,1,126,12,21,98,15,false
    0,0,0,0,0,0,0,0,2,1,1,8,7,21,21,4,10,1,0.396226,21,20,4,0,0.396226,21,5,9,0,0,1,32,61,17,13,3,3,6,0,3,0,50,13,0,45,6,32,61,17,13,3,3,6,0,3,0,50,13,0,45,6,false
    0.211618,1,4,1,0.108974,0.162162,17,12,1,3,3,27,7,26,44,7,22,0.933333,0.463768,64,56,14,1,0.463768,64,4,9,3,4,2,74,156,36,44,1,10,15,0,14,0,122,37,21,94,14,74,156,36,44,1,10,15,0,14,0,122,37,21,94,14,false
    0.270833,1,2,1,0.0714286,0.140625,12,9,7,1,1,19,6,14,20,12,29,1,0.592357,93,88,18,0,0.592357,93,5,10,1,1,1,64,168,37,46,1,5,17,0,17,2,135,24,21,107,16,64,168,37,46,1,5,17,0,17,2,135,24,21,107,16,false
    0,0,0,0,0,0,0,0,1,5,4,11,0,1,1,0,2,1,0.466667,49,16,2,0,0.466667,49,0,0,0,0,0,56,104,0,0,0,0,2,0,1,0,2,45,0,1,0,56,104,0,0,0,0,2,0,1,0,2,45,0,1,0,true
    0.167756,4,25,5,0.213115,0.235577,52,49,9,4,4,62,6,36,43,5,16,0.0833333,0.0672646,15,7,1,11,0.0672646,15,0,0,0,0,0,208,244,0,2,0,2,11,0,11,0,11,139,0,11,0,208,244,0,2,0,2,11,0,11,0,11,139,0,11,0,true
    0,0,0,0,0,0,0,0,1,1,1,6,1,1,1,3,8,0.6,0.314286,11,11,3,2,0.314286,11,0,0,0,0,0,24,39,2,0,2,0,5,0,4,0,5,9,0,4,0,24,39,2,0,2,0,5,0,4,0,5,9,0,4,0,true
    0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,0,1,0.5,0.5,6,6,1,1,0.315789,6,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,1,0,1,0,13,17,1,0,1,0,2,0,2,0,2,4,0,2,0,false
    0,0,0,0,0,0,0,0,7,3,3,42,1,1,1,1,24,0.571429,0.4,92,87,12,9,0.377049,92,0,0,0,0,0,138,240,4,1,4,1,23,0,20,1,23,79,0,20,1,152,257,6,1,6,1,26,0,23,1,26,83,0,23,1,false
    0,0,0,0,0,0,0,0,4,3,3,61,9,22,31,7,16,0.2,0.184874,22,9,2,8,0.184874,22,0,0,0,0,0,97,116,0,5,0,5,9,0,9,0,9,64,0,9,0,97,116,0,5,0,5,9,0,9,0,9,64,0,9,0,true
    0,0,0,0,0,0,0,0,2,4,4,22,5,2,2,5,9,0,0.0882353,6,0,0,4,0.0882353,6,0,0,0,0,0,62,70,0,1,0,1,4,0,3,0,4,44,0,3,0,62,70,0,1,0,1,4,0,3,0,4,44,0,3,0,false
    0,0,0,0,0,0,0,0,1,5,3,21,0,2,2,0,2,0.333333,0.164557,13,4,1,2,0.164557,13,0,0,0,0,0,66,82,1,0,1,0,2,1,2,0,2,45,1,2,0,66,82,1,0,1,0,2,1,2,0,2,45,1,2,0,false
    0,0,0,0,0,0,0,0,4,6,6,86,10,15,17,10,25,0.538462,0.24359,76,45,7,6,0.24359,76,0,0,0,0,0,236,331,0,11,0,11,15,0,12,0,15,179,0,12,0,236,331,0,11,0,11,15,0,12,0,15,179,0,12,0,true
    0,0,0,0,0,0,0,0,2,4,4,25,12,4,5,14,19,0.666667,0.224299,24,16,2,1,0.224299,24,0,0,0,0,0,83,114,0,2,0,2,5,0,2,0,5,69,0,2,0,83,114,0,2,0,2,5,0,2,0,5,69,0,2,0,true
    0,0,0,0,0,0,0,0,4,4,4,58,2,34,58,5,18,1,0.446281,162,70,7,0,0.451777,178,0,0,0,0,0,201,375,1,1,1,1,13,1,6,0,13,144,1,6,0,216,407,2,2,2,2,17,1,10,1,17,148,1,10,1,false
    0.587629,8,77,13,0.506024,0.577465,84,82,1,2,2,35,0,15,17,0,12,0.166667,0.154762,26,8,2,10,0.154762,26,0,0,0,0,0,142,166,8,6,8,6,12,0,11,2,12,82,0,11,2,142,166,8,6,8,6,12,0,11,2,12,82,0,11,2,false
    0,0,0,0,0,0,0,0,1,1,1,7,0,11,11,0,4,0.333333,0.482143,27,14,1,2,0.482143,27,0,0,0,0,0,29,53,5,0,5,0,4,0,2,0,4,13,0,2,0,29,53,5,0,5,0,4,0,2,0,4,13,0,2,0,false
    0.217687,2,29,2,0.295455,0.335484,52,52,3,7,7,58,0,9,10,0,7,0.125,0.119318,21,3,1,7,0.119318,21,0,0,0,0,0,155,176,1,1,1,1,7,0,7,0,7,98,0,7,0,155,176,1,1,1,1,7,0,7,0,7,98,0,7,0,false
    0,0,0,0,0,0,0,0,1,1,1,7,1,8,9,3,9,0.5,0.289474,11,11,3,3,0.289474,11,0,0,0,0,0,27,43,2,0,2,0,6,0,5,0,6,10,0,5,0,27,43,2,0,2,0,6,0,5,0,6,10,0,5,0,false
    0,0,0,0,0,0,0,0,1,3,3,11,2,7,7,3,5,0.333333,0.288889,13,4,1,2,0.288889,13,0,0,0,0,0,32,42,0,1,0,1,2,0,2,0,2,16,0,2,0,32,42,0,1,0,1,2,0,2,0,2,16,0,2,0,false
    0,0,0,0,0,0,0,0,1,3,3,18,2,9,20,0,9,0.1,0.0895522,6,5,1,9,0.0895522,6,0,0,0,0,0,61,75,0,8,0,8,9,0,9,0,9,44,0,9,0,61,75,0,8,0,8,9,0,9,0,9,44,0,9,0,false
    0,0,0,0,0,0,0,0,4,3,3,37,3,18,26,0,8,0,0.0206186,2,0,0,9,0.0206186,2,0,0,0,0,0,95,108,0,0,0,0,8,0,8,0,8,61,0,8,0,95,108,0,0,0,0,8,0,8,0,8,61,0,8,0,false
    0,0,0,0,0,0,0,0,1,3,2,31,0,6,7,0,14,0.0909091,0.161538,21,19,1,10,0.161538,21,0,0,0,0,0,109,149,10,4,10,4,14,5,10,0,14,53,5,10,0,109,149,10,4,10,4,14,5,10,0,14,53,5,10,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0.5,0.5,5,5,1,1,0.5,5,0,0,0,0,0,5,12,0,0,0,0,1,0,1,0,1,1,0,1,0,5,12,0,0,0,0,1,0,1,0,1,1,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,5,7,0,0,0,0,1,0,1,0,1,1,0,1,0,false
    0,0,0,0,0,0,0,0,1,3,2,7,1,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,20,22,0,1,0,1,2,0,1,0,2,13,0,1,0,20,22,0,1,0,1,2,0,1,0,2,13,0,1,0,false
    0.790244,5,22,5,0.638095,0.7,67,63,1,2,2,31,0,1,1,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,90,105,5,1,5,1,8,0,2,0,8,66,0,2,0,90,105,5,1,5,1,8,0,2,0,8,66,0,2,0,false
    0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.016129,1,0,0,1,0.016129,1,0,0,0,0,0,61,73,56,0,56,0,0,55,0,0,0,0,55,0,0,61,73,56,0,56,0,0,55,0,0,0,0,55,0,0,true
    0,0,0,0,0,0,0,0,2,2,1,24,0,17,21,0,15,0.142857,0.0679612,7,6,2,12,0.0679612,7,0,0,0,0,0,96,123,6,9,6,9,15,2,13,0,15,40,2,13,0,96,123,6,9,6,9,15,2,13,0,15,40,2,13,0,false
    0,0,0,0,0,0,0,0,2,1,1,6,1,6,8,1,6,0,0.356061,47,4,0,3,0.356061,47,0,0,0,0,0,85,102,53,0,53,0,5,48,2,0,5,20,48,2,0,85,102,53,0,53,0,5,48,2,0,5,20,48,2,0,false
