    @RELATION lucene-2.4-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,1,6,6,62,8,2,3,25,46,0.4,0.443694,197,178,8,12,0.404054,299,1,1,0,0,1,247,517,17,4,17,4,21,3,19,5,25,160,3,23,5,441,831,28,20,28,20,62,6,58,16,66,225,6,62,16,false
    0,0,0,0,0,0,0,0,1,3,3,8,2,1,1,4,9,0.666667,0.431373,22,20,4,2,0.431373,22,3,3,0,0,1,29,51,5,1,2,0,5,1,5,0,21,11,1,19,0,29,51,5,1,2,0,5,1,5,0,21,11,1,19,0,false
    0,0,0,0,0,0,0,0,1,1,1,6,2,1,1,3,7,0.2,0.465116,20,20,1,4,0.465116,20,3,3,0,0,1,23,27,6,1,3,0,4,0,4,0,20,9,0,18,0,23,27,6,1,3,0,4,0,4,0,20,9,0,18,0,false
    0,0,0,0,0,0,0,0,1,1,1,6,2,1,1,5,9,0.2,0.24,6,5,1,4,0.24,6,3,3,0,0,1,19,25,4,1,1,0,4,0,4,0,20,7,0,18,0,19,25,4,1,1,0,4,0,4,0,20,7,0,18,0,false
    0,0,0,0,0,0,0,0,1,1,1,4,7,1,1,6,9,1,0.354839,11,11,4,0,0.354839,11,1,1,0,0,1,20,27,3,2,2,0,3,0,3,0,7,10,0,5,1,20,27,3,2,2,0,3,0,3,0,7,10,0,5,1,false
    0,0,0,0,0,0,0,0,1,1,1,6,4,2,2,7,10,0.75,0.369565,17,16,3,1,0.369565,17,2,2,0,0,1,29,45,2,0,1,0,3,0,3,0,10,18,0,9,0,29,45,2,0,1,0,3,0,3,0,10,18,0,9,0,false
    0,0,0,0,0,0,0,0,1,1,1,19,8,52,104,13,31,0.947368,0.55122,113,113,18,1,0.54067,113,1,1,0,0,1,92,228,7,4,6,2,18,2,18,3,22,39,2,20,4,96,232,9,4,8,2,18,2,18,3,22,39,2,20,4,false
    0,0,0,0,0,0,0,0,1,4,3,11,3,10,11,6,8,1,0.225,9,6,3,0,0.225,9,2,2,0,0,1,31,45,3,0,2,0,2,0,2,0,9,20,0,8,0,31,45,3,0,2,0,2,0,2,0,9,20,0,8,0,false
    0,0,0,0,0,0,0,0,1,4,4,15,4,18,17,15,25,0.9,0.46988,78,72,9,1,0.46988,78,2,2,0,0,1,88,168,15,1,14,1,10,11,9,3,18,35,11,15,3,88,168,15,1,14,1,10,11,9,3,18,35,11,15,3,true
    0.492051,9,50,12,0.304154,0.41784,205,178,6,5,4,70,1,1,4,1,25,0.909091,0.288815,173,151,10,1,0.288815,173,0,0,0,0,0,426,674,41,2,41,2,24,12,10,0,24,172,12,10,0,426,674,41,2,41,2,24,12,10,0,24,172,12,10,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,7,1,0,4,5,0.5,0.307692,4,4,1,1,0.307692,4,1,1,0,0,1,9,9,1,2,0,0,1,0,1,0,5,5,0,3,1,9,9,1,2,0,0,1,0,1,0,5,5,0,3,1,false
    0,0,0,0,0,0,0,0,1,2,2,8,3,1,1,13,15,0.333333,0.111111,5,5,1,2,0.111111,5,2,2,0,0,1,40,46,3,0,2,0,2,0,2,0,9,27,0,8,0,40,46,3,0,2,0,2,0,2,0,9,27,0,8,0,false
    0,0,0,0,0,0,0,0,1,1,1,9,0,3,1,0,7,0.5,0.244898,12,12,4,4,0.244898,12,0,0,0,0,0,37,56,1,1,1,1,7,0,7,0,7,16,0,7,0,37,56,1,1,1,1,7,0,7,0,7,16,0,7,0,false
    0,0,0,0,0,0,0,0,0,2,2,4,5,0,0,3,4,1,0.486486,18,18,2,0,0.486486,18,1,1,0,0,1,19,33,0,1,0,1,1,0,1,0,1,9,0,1,0,19,33,0,1,0,1,1,0,1,0,1,9,0,1,0,false
    0.0960145,1,2,1,0.0569948,0.112245,11,11,1,2,2,17,4,2,3,3,11,1,0.430233,74,71,8,0,0.430233,74,0,0,0,0,0,98,193,1,4,1,4,8,0,7,0,8,64,0,7,0,98,193,1,4,1,4,8,0,7,0,8,64,0,7,0,false
    0,0,0,0,0,0,0,0,1,8,8,36,19,1,1,22,34,0.916667,0.374532,100,78,11,1,0.345638,103,0,0,0,0,0,167,318,10,0,10,0,12,0,11,7,12,91,0,11,7,195,355,12,3,12,3,17,0,16,8,17,97,0,16,8,false
    0.365517,1,2,1,0.209677,0.407407,13,11,1,1,1,4,4,2,3,3,6,1,0.526316,30,28,4,0,0.526316,30,0,0,0,0,0,27,62,1,1,1,1,3,0,3,0,3,16,0,3,0,27,62,1,1,1,1,3,0,3,0,3,16,0,3,0,false
    0.975904,1,7,1,0.722222,0.925926,26,25,1,4,4,8,1,1,1,0,1,1,0.472727,26,26,2,0,0.472727,26,1,1,1,1,1,29,36,0,0,0,0,1,0,1,0,2,13,0,2,0,29,36,0,0,0,0,1,0,1,0,2,13,0,2,0,false
    0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.703704,19,19,1,0,0.703704,19,0,0,0,0,0,8,10,5,0,5,0,0,5,0,0,0,0,5,0,0,8,10,5,0,5,0,0,5,0,0,0,0,5,0,0,false
    0,0,0,0,0,0,0,0,1,2,2,15,4,0,0,1,13,0.181818,0.286957,33,23,2,9,0.286957,33,0,0,0,0,0,82,113,3,3,3,3,12,0,10,3,12,31,0,10,3,82,113,3,3,3,3,12,0,10,3,12,31,0,10,3,false
    0,0,0,0,0,0,0,0,1,1,1,14,3,2,19,6,11,0.666667,0.333333,31,26,4,2,0.333333,31,0,0,0,0,0,62,92,3,2,3,2,5,0,5,0,5,36,0,5,0,62,92,3,2,3,2,5,0,5,0,5,36,0,5,0,false
    0,0,0,0,0,0,0,0,1,2,2,28,14,42,60,15,33,0.842105,0.369231,72,59,16,3,0.369231,72,0,0,0,0,0,123,214,11,10,11,10,18,0,18,5,18,61,0,18,5,123,214,11,10,11,10,18,0,18,5,18,61,0,18,5,false
    0,0,0,0,0,0,0,0,2,2,2,9,4,3,0,2,9,0.333333,0.204545,9,9,2,4,0.204545,9,1,1,3,4,1,35,48,3,0,3,0,7,0,5,1,7,17,0,5,1,35,48,3,0,3,0,7,0,5,1,7,17,0,5,1,false
    0,0,0,0,0,0,0,0,1,4,4,57,14,15,14,16,34,0.909091,0.265455,73,65,10,1,0.261649,73,1,1,5,8,1,202,285,20,4,20,4,18,6,10,2,19,126,6,11,2,206,289,22,4,22,4,18,6,10,2,19,126,6,11,2,false
    0,0,0,0,0,0,0,0,1,2,2,8,3,0,0,5,8,0.75,0.340426,16,11,3,1,0.340426,16,1,1,0,0,1,31,49,0,0,0,0,3,0,3,0,3,18,0,3,0,31,49,0,0,0,0,3,0,3,0,3,18,0,3,0,false
    0.238779,3,6,3,0.142077,0.178295,26,23,1,2,2,11,5,0,0,9,14,1,0.296703,27,21,4,0,0.203704,33,2,2,0,0,1,64,95,24,5,4,2,5,0,3,1,22,41,6,13,3,129,183,27,6,7,3,16,0,11,1,33,77,6,21,3,false
    0,0,0,0,0,0,0,0,0,0,0,11,0,11,7,0,11,0.916667,0.428571,33,33,11,1,0.428571,33,0,0,0,0,0,44,87,5,5,5,5,11,0,11,5,11,15,0,11,5,44,87,5,5,5,5,11,0,11,5,11,15,0,11,5,false
    0,0,0,0,0,0,0,0,1,1,1,4,5,3,0,4,7,0.333333,0.282051,11,11,1,2,0.118483,25,3,3,0,0,1,28,36,35,6,8,1,3,0,2,1,28,9,6,17,4,186,223,50,6,17,1,11,0,8,2,38,106,6,25,6,false
    0,0,0,0,0,0,0,0,1,5,5,10,8,0,0,4,5,1,0.384615,30,29,1,0,0.384615,30,2,2,0,0,2,48,53,3,0,0,0,1,0,0,0,7,29,0,5,1,48,53,3,0,0,0,1,0,0,0,7,29,0,5,1,false
    0,0,0,0,0,0,0,0,3,3,3,16,6,4,2,6,14,0.166667,0.153846,12,11,1,5,0.0860927,13,2,2,1,1,1,66,81,27,5,7,2,8,0,5,1,25,33,6,15,3,138,161,33,5,13,2,10,0,7,2,27,67,6,17,4,false
    0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0.913043,21,21,1,0,0.913043,21,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,false
    0.673016,4,9,4,0.447917,0.558824,43,38,1,2,2,11,4,2,2,7,12,1,0.276596,26,21,4,0,0.276596,26,2,2,1,1,1,68,96,25,5,5,2,5,0,3,1,22,44,6,13,3,68,96,25,5,5,2,5,0,3,1,22,44,6,13,3,false
    0.397638,1,6,1,0.329114,0.384615,26,20,1,4,3,8,13,1,0,8,11,1,0.235294,16,11,1,0,0.235294,16,2,2,0,0,2,52,79,4,1,1,1,3,0,0,0,9,23,0,5,1,52,79,4,1,1,1,3,0,0,0,9,23,0,5,1,false
    0,0,0,0,0,0,0,0,2,1,1,6,3,2,1,3,7,1,0.446154,29,28,3,0,0.446154,29,2,2,1,1,1,36,52,22,4,2,1,4,0,2,0,21,9,6,12,2,36,52,22,4,2,1,4,0,2,0,21,9,6,12,2,false
    0,0,0,0,0,0,0,0,1,0,0,1,11,1,0,7,8,1,0.314286,11,10,1,0,0.314286,11,2,2,1,1,2,24,35,3,0,0,0,1,0,0,0,7,19,0,5,1,24,35,3,0,0,0,1,0,0,0,7,19,0,5,1,false
    0,0,0,0,0,0,0,0,1,5,5,10,6,0,0,4,5,1,0.188679,10,6,1,0,0.188679,10,3,3,0,0,1,43,53,3,0,0,0,1,0,0,0,8,41,0,5,1,43,53,3,0,0,0,1,0,0,0,8,41,0,5,1,false
    0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,7,1,0.321429,9,9,2,0,0.321429,9,3,3,0,0,1,19,27,23,6,1,2,3,0,1,1,24,10,6,13,3,19,27,23,6,1,2,3,0,1,1,24,10,6,13,3,false
    0.174927,2,7,2,0.133333,0.164557,26,26,1,3,3,31,5,0,0,8,17,1,0.185567,36,20,4,0,0.185567,36,2,2,0,0,1,158,195,29,5,9,2,9,0,3,1,26,101,6,13,3,158,195,29,5,9,2,9,0,3,1,26,101,6,13,3,true
    0,0,0,0,0,0,0,0,1,0,0,2,7,0,0,12,14,1,0.327869,20,9,2,0,0.327869,20,0,0,0,0,0,41,69,0,0,0,0,2,0,1,0,2,35,0,1,0,41,69,0,0,0,0,2,0,1,0,2,35,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,6,3,10,11,3,9,1,0.527273,29,27,6,0,0.527273,29,0,0,0,0,0,26,62,3,0,3,0,6,0,5,0,6,9,0,5,0,26,62,3,0,3,0,6,0,5,0,6,9,0,5,0,false
    0,0,0,0,0,0,0,0,0,0,0,5,0,7,9,0,5,0.833333,0.563636,31,31,5,1,0.563636,31,0,0,0,0,0,24,42,4,4,4,4,5,0,5,0,5,8,0,5,0,24,42,4,4,4,4,5,0,5,0,5,8,0,5,0,false
    0,0,0,0,0,0,0,0,2,1,1,17,1,10,12,1,15,1,0.44898,66,65,13,0,0.44898,66,0,0,0,0,0,81,166,10,9,10,9,14,0,12,0,14,38,0,12,0,81,166,10,9,10,9,14,0,12,0,14,38,0,12,0,false
    0,0,0,0,0,0,0,0,2,1,1,11,6,1,1,13,20,0.714286,0.361111,26,25,5,2,0.361111,26,1,1,0,0,1,46,77,12,6,5,0,7,1,6,1,28,21,1,20,5,46,77,12,6,5,0,7,1,6,1,28,21,1,20,5,false
    0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,4,7,0.333333,0.657143,23,23,1,2,0.657143,23,1,1,0,0,1,12,19,7,6,0,0,3,0,2,0,24,4,0,16,4,12,19,7,6,0,0,3,0,2,0,24,4,0,16,4,false
    0,0,0,0,0,0,0,0,2,1,1,5,3,1,1,6,10,0.2,0.192308,5,5,1,4,0.192308,5,1,1,0,0,1,21,26,8,6,1,0,4,0,4,1,25,9,0,18,5,21,26,8,6,1,0,4,0,4,1,25,9,0,18,5,false
    0,0,0,0,0,0,0,0,1,1,1,3,3,0,0,5,7,0.333333,0.277778,5,5,1,2,0.277778,5,1,1,0,0,1,13,16,7,6,0,0,2,0,2,0,23,6,0,16,4,13,16,7,6,0,0,2,0,2,0,23,6,0,16,4,false
    0,0,0,0,0,0,0,0,1,1,1,3,3,0,0,4,6,0.333333,0.25,4,4,1,2,0.25,4,1,1,0,0,1,12,14,7,6,0,0,2,0,2,0,23,5,0,16,4,12,14,7,6,0,0,2,0,2,0,23,5,0,16,4,false
    0.485549,1,10,2,0.394366,0.4375,28,28,1,1,1,12,7,2,2,18,21,0.25,0.0985916,7,7,1,3,0.0985916,7,1,1,0,0,1,64,71,7,6,0,0,3,0,3,1,24,41,0,17,5,64,71,7,6,0,0,3,0,3,1,24,41,0,17,5,false
    0,0,0,0,0,0,0,0,2,1,1,12,4,0,0,9,16,0.714286,0.505495,46,43,5,2,0.505495,46,1,1,0,0,1,45,79,15,6,8,0,7,2,6,1,28,18,2,20,5,45,79,15,6,8,0,7,2,6,1,28,18,2,20,5,false
    0,0,0,0,0,0,0,0,2,2,2,11,3,0,0,4,8,0.6,0.280702,16,14,3,2,0.280702,16,1,1,0,0,1,41,55,9,6,2,0,4,0,4,1,25,21,0,18,5,41,55,9,6,2,0,4,0,4,1,25,21,0,18,5,false
    0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,4,7,0.333333,0.657143,23,23,1,2,0.657143,23,1,1,0,0,1,12,18,7,6,0,0,3,0,2,0,24,4,0,16,4,12,18,7,6,0,0,3,0,2,0,24,4,0,16,4,false
    0,0,0,0,0,0,0,0,1,0,0,2,5,1,0,9,11,0.333333,0.25,7,7,1,2,0.25,7,1,1,0,0,1,21,24,12,6,5,0,2,5,2,0,23,7,5,16,4,21,24,12,6,5,0,2,5,2,0,23,7,5,16,4,false
    0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,5,7,0.333333,0.266667,4,4,1,2,0.266667,4,1,1,0,0,1,11,14,7,6,0,0,2,0,2,0,23,5,0,16,4,11,14,7,6,0,0,2,0,2,0,23,5,0,16,4,false
    0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,5,9,0.2,0.217391,5,4,1,4,0.217391,5,1,1,0,0,1,18,24,8,6,1,0,4,0,4,1,25,7,0,18,5,18,24,8,6,1,0,4,0,4,1,25,7,0,18,5,false
    0,0,0,0,0,0,0,0,2,1,1,34,5,39,95,7,29,0.9375,0.465,93,91,15,1,0.465,93,0,0,20,37,0,107,215,7,6,7,6,22,0,15,4,22,52,0,15,4,107,215,7,6,7,6,22,0,15,4,22,52,0,15,4,false
    0,0,0,0,0,0,0,0,1,7,7,36,19,7,6,25,41,0.833333,0.343023,59,51,10,2,0.343023,59,1,1,4,9,1,113,184,7,10,0,4,16,0,11,0,37,74,0,25,4,113,184,7,10,0,4,16,0,11,0,37,74,0,25,4,true
    0.156028,1,3,1,0.122137,0.168421,16,16,1,4,4,13,11,0,0,19,24,0.6,0.293478,27,21,3,2,0.221311,27,1,1,0,0,1,65,101,14,6,7,0,5,1,4,0,26,41,1,18,4,95,131,17,6,10,0,9,1,7,0,30,57,1,21,4,false
    0,0,0,0,0,0,0,0,1,1,1,3,3,0,0,6,8,0.333333,0.210526,4,4,1,2,0.210526,4,1,1,0,0,1,15,16,7,6,0,0,2,0,2,0,23,8,0,16,4,15,16,7,6,0,0,2,0,2,0,23,8,0,16,4,false
    0.252336,1,3,1,0.208333,0.25641,10,10,1,3,3,9,6,0,0,12,15,0.333333,0.1875,9,8,1,2,0.1875,9,2,2,0,0,1,39,48,17,6,0,0,3,0,2,0,31,27,0,17,4,39,48,17,6,0,0,3,0,2,0,31,27,0,17,4,false
    0.322034,1,1,1,0.244444,0.230769,11,9,1,3,3,10,7,0,0,15,18,0.333333,0.113636,5,4,1,2,0.113636,5,3,3,0,0,1,39,45,18,6,0,0,3,0,2,0,36,27,0,21,5,39,45,18,6,0,0,3,0,2,0,36,27,0,21,5,false
    0.722222,3,7,3,0.54,0.657895,27,25,1,4,4,7,6,0,0,15,18,0.333333,0.24,12,8,1,2,0.24,12,2,2,0,0,1,38,50,17,6,0,0,3,0,2,0,31,24,0,17,4,38,50,17,6,0,0,3,0,2,0,31,24,0,17,4,false
    0.707447,3,7,3,0.52,0.648649,26,24,1,4,4,7,6,1,1,14,17,0.333333,0.229167,11,8,1,2,0.229167,11,2,2,0,0,1,37,50,17,6,0,0,3,0,2,0,31,23,0,17,4,37,50,17,6,0,0,3,0,2,0,31,23,0,17,4,false
    0.686916,3,7,3,0.574468,0.657895,27,25,1,4,4,8,7,0,0,15,18,0.333333,0.173913,8,4,1,2,0.173913,8,3,3,0,0,1,38,47,18,6,0,0,3,0,2,0,36,24,0,21,5,38,47,18,6,0,0,3,0,2,0,36,24,0,21,5,false
    0.603524,3,7,3,0.440678,0.545455,26,24,1,4,4,10,6,3,3,15,20,0.4,0.185185,10,7,2,3,0.185185,10,2,2,2,2,1,44,59,18,6,1,0,5,0,4,1,33,25,0,19,5,44,59,18,6,1,0,5,0,4,1,33,25,0,19,5,false
    0.102662,1,3,1,0.0757576,0.111111,10,10,3,3,3,18,6,6,10,18,25,0.5,0.357143,50,48,1,1,0.357143,50,1,1,4,6,1,90,132,17,6,10,0,7,0,1,0,29,53,0,16,4,90,132,17,6,10,0,7,0,1,0,29,53,0,16,4,false
    0,0,0,0,0,0,0,0,2,0,0,3,2,2,1,3,6,0.333333,0.666667,24,24,1,2,0.666667,24,1,1,1,2,1,12,21,7,6,0,0,3,0,2,0,24,4,0,16,4,12,21,7,6,0,0,3,0,2,0,24,4,0,16,4,false
    0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,3,5,0.333333,0.71875,23,23,1,2,0.71875,23,3,3,0,0,1,9,12,7,6,0,0,2,0,2,0,28,3,0,20,4,9,12,7,6,0,0,2,0,2,0,28,3,0,20,4,false
    0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,3,5,0.333333,0.71875,23,23,1,2,0.71875,23,2,2,1,1,1,9,12,7,6,0,0,2,0,2,0,26,3,0,18,4,9,12,7,6,0,0,2,0,2,0,26,3,0,18,4,false
    0,0,0,0,0,0,0,0,4,0,0,6,4,2,2,3,9,0.142857,0.230769,6,6,1,6,0.230769,6,2,2,1,1,1,20,28,7,10,0,1,6,0,6,0,38,6,0,26,4,20,28,7,10,0,1,6,0,6,0,38,6,0,26,4,false
    0,0,0,0,0,0,0,0,3,7,3,18,6,1,1,6,14,0.125,0.333333,29,26,1,7,0.333333,29,3,3,1,1,1,58,73,12,11,4,1,8,0,7,1,49,34,0,36,6,58,73,12,11,4,1,8,0,7,1,49,34,0,36,6,false
    0,0,0,0,0,0,0,0,3,1,1,6,7,0,0,3,8,0.4,0.384615,15,14,2,3,0.384615,15,3,3,0,0,1,24,35,9,10,1,0,5,0,4,1,46,11,0,33,6,24,35,9,10,1,0,5,0,4,1,46,11,0,33,6,false
    0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,3,0.333333,0.6,12,12,1,2,0.6,12,3,3,0,0,1,8,11,8,10,0,0,2,0,2,0,43,2,0,31,5,8,11,8,10,0,0,2,0,2,0,43,2,0,31,5,false
    0,0,0,0,0,0,0,0,6,0,0,9,4,3,3,4,13,0.2,0.311111,14,14,2,8,0.311111,14,2,2,3,4,1,31,45,8,10,1,1,9,0,9,1,41,10,0,29,5,31,45,8,10,1,1,9,0,9,1,41,10,0,29,5,false
    0,0,0,0,0,0,0,0,5,3,2,16,6,0,0,6,16,0.2,0.135135,10,10,2,8,0.135135,10,2,2,0,0,1,64,82,8,12,1,3,10,0,9,1,42,37,0,29,5,64,82,8,12,1,3,10,0,9,1,42,37,0,29,5,false
    0,0,0,0,0,0,0,0,2,1,1,6,3,0,0,6,10,0.6,0.581818,32,32,3,2,0.581818,32,1,1,0,0,1,23,36,9,6,2,0,4,0,4,2,25,10,0,18,6,23,36,9,6,2,0,4,0,4,2,25,10,0,18,6,false
    0,0,0,0,0,0,0,0,1,4,4,75,5,4,8,12,35,0.8,0.195876,57,46,12,3,0.186885,57,1,1,0,0,1,234,309,21,11,14,5,23,1,14,4,44,161,1,28,8,248,323,21,11,14,5,24,1,15,4,45,169,1,29,8,false
    0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,1,7,0.142857,0.354839,11,10,1,6,0.354839,11,2,2,0,0,1,20,28,7,10,0,1,6,0,6,0,38,6,0,26,4,20,28,7,10,0,1,6,0,6,0,38,6,0,26,4,false
    0,0,0,0,0,0,0,0,2,2,2,17,7,0,0,13,20,0.428571,0.173913,16,15,3,4,0.173913,16,1,1,0,0,1,76,107,14,6,7,0,7,2,6,1,28,46,2,20,5,76,107,14,6,7,0,7,2,6,1,28,46,2,20,5,false
    0,0,0,0,0,0,0,0,1,7,6,47,5,2,6,18,23,1,0.166667,37,19,5,0,0.166667,37,0,0,0,0,0,185,234,1,0,1,0,5,0,4,0,5,132,0,4,0,185,234,1,0,1,0,5,0,4,0,5,132,0,4,0,false
    0.317694,3,23,7,0.236111,0.314286,85,77,1,4,3,51,1,31,33,3,19,1,0.289855,100,83,13,0,0.289855,100,0,0,0,0,0,245,360,6,4,6,4,16,0,12,0,16,182,0,12,0,245,360,6,4,6,4,16,0,12,0,16,182,0,12,0,false
    0.987805,1,7,1,0.62069,0.9,18,18,1,4,4,8,0,1,1,0,1,1,0.333333,10,10,2,0,0.333333,10,0,0,0,0,0,20,29,0,0,0,0,1,0,1,0,1,13,0,1,0,20,29,0,0,0,0,1,0,1,0,1,13,0,1,0,false
    0,0,0,0,0,0,0,0,2,1,1,9,0,5,6,0,8,0.777778,0.430108,40,40,7,2,0.430108,40,0,0,0,0,0,53,101,2,0,2,0,8,0,8,0,8,20,0,8,0,53,101,2,0,2,0,8,0,8,0,8,20,0,8,0,false
    0,0,0,0,0,0,0,0,1,2,2,13,10,2,2,12,19,1,0.441667,53,49,7,0,0.441667,53,0,0,0,0,0,67,121,6,2,6,2,7,0,6,2,7,41,0,6,2,67,121,6,2,6,2,7,0,6,2,7,41,0,6,2,false
    0,0,0,0,0,0,0,0,1,1,1,6,0,10,8,0,5,1,0.557377,34,32,6,0,0.557377,34,0,0,0,0,0,27,53,2,3,2,3,5,0,5,0,5,11,0,5,0,27,53,2,3,2,3,5,0,5,0,5,11,0,5,0,false
    0,0,0,0,0,0,0,0,1,3,3,40,1,3,3,1,17,1,0.305085,72,64,15,0,0.301961,77,0,0,0,0,0,164,253,12,10,12,10,16,1,14,0,16,105,1,14,0,178,269,14,12,14,12,19,1,16,0,19,109,1,16,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,11,12,0.5,0.322581,10,4,1,1,0.322581,10,0,0,0,0,0,21,37,0,0,0,0,1,0,1,0,1,17,0,1,0,21,37,0,0,0,0,1,0,1,0,1,17,0,1,0,false
    0,0,0,0,0,0,0,0,1,3,3,4,1,0,0,1,3,1,0.45614,26,21,3,0,0.45614,26,0,0,0,0,0,31,50,1,0,1,0,2,0,2,0,2,20,0,2,0,31,50,1,0,1,0,2,0,2,0,2,20,0,2,0,false
    0,0,0,0,0,0,0,0,1,5,5,21,3,2,2,5,9,1,0.217822,22,21,5,0,0.193277,23,1,1,0,0,1,79,105,1,0,1,0,4,0,4,0,4,56,0,4,0,96,126,3,0,3,0,8,0,6,0,8,61,0,6,0,false
    0.150183,1,4,1,0.142857,0.196429,11,11,1,3,3,10,1,2,2,1,4,1,0.397849,37,30,3,0,0.397849,37,0,0,0,0,0,56,77,1,0,1,0,3,0,2,0,3,39,0,2,0,56,77,1,0,1,0,3,0,2,0,3,39,0,2,0,false
    0,0,0,0,0,0,0,0,1,0,0,2,4,2,2,2,4,1,0.538462,14,14,3,0,0.451613,14,0,0,0,0,0,12,27,2,0,2,0,2,0,2,0,2,3,0,2,0,17,32,2,0,2,0,3,0,3,0,3,4,0,3,0,false
    0,0,0,0,0,0,0,0,1,3,3,15,8,0,0,16,21,1,0.17284,14,12,2,0,0.141414,14,0,0,0,0,0,67,85,2,0,2,0,5,0,1,0,5,40,0,1,0,85,103,7,0,4,0,8,0,1,0,19,46,0,9,0,false
    0,0,0,0,0,0,0,0,1,1,1,3,6,2,2,4,6,1,0.413793,12,12,3,0,0.413793,12,1,1,0,0,1,17,29,3,0,3,0,2,0,2,0,2,7,0,2,0,17,29,3,0,3,0,2,0,2,0,2,7,0,2,0,false
    0,0,0,0,0,0,0,0,1,1,1,8,5,3,2,3,7,0.75,0.311475,19,19,3,1,0.311475,19,0,0,0,0,0,42,60,4,0,4,0,4,0,3,0,4,20,0,3,0,42,60,4,0,4,0,4,0,3,0,4,20,0,3,0,false
    0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,5,6,0.5,0.5,23,19,1,1,0.5,23,0,0,0,0,0,23,28,1,1,1,1,1,1,1,0,1,1,1,1,0,23,28,1,1,1,1,1,1,1,0,1,1,1,1,0,false
    0.127619,3,14,4,0.165,0.197492,66,63,2,6,6,62,28,1,0,59,69,0.4,0.212714,87,72,2,3,0.212714,87,2,2,0,0,2,322,400,3,2,3,2,10,2,4,0,11,205,2,5,0,322,400,3,2,3,2,10,2,4,0,11,205,2,5,0,false
